campaign_id,client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
1,9531,1,287,999,0,0,0,2022-jun-13
1,9532,1,136,999,0,0,0,2022-jun-4
1,9533,1,119,999,0,0,0,2022-jun-10
1,9534,1,422,999,0,0,0,2022-jun-19
1,9535,1,125,999,0,0,0,2022-jun-16
1,9536,1,114,999,0,0,0,2022-jun-24
1,9537,3,99,999,0,0,0,2022-jun-17
1,9538,1,218,999,0,0,0,2022-jun-22
1,9539,9,174,999,0,0,0,2022-jun-21
1,9540,1,168,999,0,0,0,2022-jun-28
1,9541,1,233,999,0,0,0,2022-jun-26
1,9542,1,322,999,0,0,0,2022-jun-8
1,9543,2,443,999,0,0,0,2022-jun-14
1,9544,1,76,999,0,0,0,2022-jun-17
1,9545,1,217,999,0,0,0,2022-jun-21
1,9546,2,257,999,0,0,0,2022-jun-15
1,9547,1,882,999,0,0,1,2022-jun-18
1,9548,1,254,999,0,0,0,2022-jun-17
1,9549,1,83,999,0,0,0,2022-jun-28
1,9550,1,213,999,0,0,0,2022-jun-3
1,9551,3,252,999,0,0,0,2022-jun-28
1,9552,1,36,999,0,0,0,2022-jun-24
1,9553,1,540,999,0,0,0,2022-jun-26
1,9554,1,280,999,0,0,0,2022-jun-19
1,9555,1,683,999,0,0,0,2022-jun-14
1,9556,3,230,999,0,0,0,2022-jun-11
1,9557,1,452,999,0,0,0,2022-jun-26
1,9558,1,149,999,0,0,0,2022-jun-7
1,9559,1,172,999,0,0,0,2022-jun-14
1,9560,1,51,999,0,0,0,2022-jun-13
1,9561,1,35,999,0,0,0,2022-jun-30
1,9562,1,626,999,0,0,0,2022-jun-26
1,9563,2,122,999,0,0,0,2022-jun-14
1,9564,1,63,999,0,0,0,2022-jun-28
1,9565,1,100,999,0,0,0,2022-jun-13
1,9566,1,70,999,0,0,0,2022-jun-19
1,9567,1,255,999,0,0,0,2022-jun-7
1,9568,1,217,999,0,0,0,2022-jun-24
1,9569,1,1098,999,0,0,0,2022-jun-5
1,9570,6,176,999,0,0,0,2022-jun-10
1,9571,6,331,999,0,0,0,2022-jun-3
1,9572,1,901,999,0,0,1,2022-jun-2
1,9573,2,123,999,0,0,0,2022-jun-15
1,9574,2,77,999,0,0,0,2022-jun-25
1,9575,1,91,999,0,0,0,2022-jun-13
1,9576,1,63,999,0,0,0,2022-jun-17
1,9577,1,173,999,0,0,0,2022-jun-9
1,9578,1,128,999,0,0,0,2022-jun-14
1,9579,1,76,999,0,0,0,2022-jun-5
1,9580,1,411,999,0,0,0,2022-jun-20
1,9581,2,179,999,0,0,0,2022-jun-30
1,9582,2,139,999,0,0,0,2022-jun-12
1,9583,2,75,999,0,0,0,2022-jun-8
1,9584,2,210,999,0,0,0,2022-jun-4
1,9585,1,700,999,0,0,1,2022-jun-17
1,9586,4,329,999,0,0,0,2022-jun-30
1,9587,2,225,999,0,0,0,2022-jun-13
1,9588,1,96,999,0,0,0,2022-jun-1
1,9589,1,166,999,0,0,0,2022-jun-18
1,9590,3,186,999,0,0,0,2022-jun-9
1,9591,1,92,999,0,0,0,2022-jun-20
1,9592,3,80,999,0,0,0,2022-jun-17
1,9593,1,67,999,0,0,0,2022-jun-5
1,9594,1,190,999,0,0,0,2022-jun-21
1,9595,1,104,999,0,0,0,2022-jun-28
1,9596,1,174,999,0,0,0,2022-jun-12
1,9597,1,37,999,0,0,0,2022-jun-23
1,9598,1,589,999,0,0,0,2022-jun-11
1,9599,1,183,999,0,0,0,2022-jun-27
1,9600,1,151,999,0,0,0,2022-jun-6
1,9601,1,29,999,0,0,0,2022-jun-18
1,9602,1,186,999,0,0,0,2022-jun-12
1,9603,1,73,999,0,0,0,2022-jun-20
1,9604,1,88,999,0,0,0,2022-jun-30
1,9605,1,522,999,0,0,0,2022-jun-23
1,9606,4,112,999,0,0,0,2022-jun-26
1,9607,17,65,999,0,0,0,2022-jun-9
1,9608,2,149,999,0,0,0,2022-jun-2
1,9609,2,206,999,0,0,0,2022-jun-22
1,9610,2,123,999,0,0,0,2022-jun-7
1,9611,1,378,999,0,0,0,2022-jun-7
1,9612,7,100,999,0,0,0,2022-jun-5
1,9613,1,81,999,0,0,0,2022-jun-27
1,9614,3,175,999,0,0,0,2022-jun-22
1,9615,1,250,999,0,0,0,2022-jun-6
1,9616,2,156,999,0,0,0,2022-jun-27
1,9617,1,173,999,0,0,0,2022-jun-9
1,9618,2,127,999,0,0,0,2022-jun-17
1,9619,1,324,999,0,0,0,2022-jun-11
1,9620,2,198,999,0,0,0,2022-jun-17
1,9621,1,87,999,0,0,0,2022-jun-8
1,9622,1,311,999,0,0,0,2022-jun-23
1,9623,1,313,999,0,0,0,2022-jun-17
1,9624,1,302,999,0,0,0,2022-jun-16
1,9625,1,91,999,0,0,0,2022-jun-19
1,9626,1,47,999,0,0,0,2022-jun-10
1,9627,1,119,999,0,0,0,2022-jun-4
1,9628,1,117,999,0,0,0,2022-jun-11
1,9629,3,142,999,0,0,0,2022-jun-29
1,9630,2,183,999,0,0,0,2022-jun-7
1,9631,2,249,999,0,0,0,2022-jun-20
1,9632,2,274,999,0,0,0,2022-jun-11
1,9633,1,144,999,0,0,0,2022-jun-23
1,9634,1,23,999,0,0,0,2022-jun-25
1,9635,1,128,999,0,0,0,2022-jun-2
1,9636,6,491,999,0,0,1,2022-jun-2
1,9637,1,162,999,0,0,0,2022-jun-17
1,9638,1,213,999,0,0,0,2022-jun-12
1,9639,1,164,999,0,0,0,2022-jun-20
1,9640,1,63,999,0,0,0,2022-jun-20
1,9641,1,79,999,0,0,0,2022-jun-26
1,9642,1,114,999,0,0,0,2022-jun-13
1,9643,1,136,999,0,0,0,2022-jun-22
1,9644,1,97,999,0,0,0,2022-jun-15
1,9645,1,100,999,0,0,0,2022-jun-8
1,9646,2,160,999,0,0,0,2022-jun-20
1,9647,2,240,999,0,0,0,2022-jun-10
1,9648,2,78,999,0,0,0,2022-jun-26
1,9649,2,87,999,0,0,0,2022-jun-8
1,9650,1,940,999,0,0,1,2022-jun-18
1,9651,2,340,999,0,0,0,2022-jun-5
1,9652,1,196,999,0,0,0,2022-jun-10
1,9653,1,85,999,0,0,0,2022-jun-5
1,9654,1,199,999,0,0,0,2022-jun-26
1,9655,1,160,999,0,0,0,2022-jun-22
1,9656,2,166,999,0,0,0,2022-jun-14
1,9657,2,271,999,0,0,0,2022-jun-2
1,9658,1,317,999,0,0,0,2022-jun-24
1,9659,1,98,999,0,0,0,2022-jun-23
1,9660,1,123,999,0,0,0,2022-jun-8
1,9661,1,321,999,0,0,0,2022-jun-1
1,9662,3,78,999,0,0,0,2022-jun-9
1,9663,2,73,999,0,0,0,2022-jun-5
1,9664,2,327,999,0,0,0,2022-jun-8
1,9665,2,411,999,0,0,0,2022-jun-21
1,9666,2,198,999,0,0,0,2022-jun-19
1,9667,4,98,999,0,0,0,2022-jun-19
1,9668,1,24,999,0,0,0,2022-jun-25
1,9669,1,352,999,0,0,0,2022-jun-22
1,9670,1,245,999,0,0,0,2022-jun-22
1,9671,1,559,999,0,0,0,2022-jun-23
1,9672,1,440,999,0,0,0,2022-jun-22
1,9673,4,242,999,0,0,0,2022-jun-11
1,9674,4,479,999,0,0,0,2022-jun-7
1,9675,3,514,999,0,0,0,2022-jun-10
1,9676,3,91,999,0,0,0,2022-jun-2
1,9677,2,78,999,0,0,0,2022-jun-1
1,9678,2,318,999,0,0,0,2022-jun-15
1,9679,3,295,999,0,0,0,2022-jun-27
1,9680,2,83,999,0,0,0,2022-jun-10
1,9681,2,346,999,0,0,0,2022-jun-17
1,9682,6,238,999,0,0,0,2022-jun-13
1,9683,3,291,999,0,0,0,2022-jun-7
1,9684,1,149,999,0,0,0,2022-jun-8
1,9685,1,200,999,0,0,0,2022-jun-29
1,9686,1,290,999,0,0,0,2022-jun-13
1,9687,3,222,999,0,0,0,2022-jun-19
1,9688,4,90,999,0,0,0,2022-jun-13
1,9689,2,171,999,0,0,0,2022-jun-27
1,9690,2,170,999,0,0,0,2022-jun-3
1,9691,2,493,999,0,0,0,2022-jun-11
1,9692,2,188,999,0,0,0,2022-jun-9
1,9693,5,17,999,0,0,0,2022-jun-19
1,9694,2,316,999,0,0,0,2022-jun-12
1,9695,2,398,999,0,0,0,2022-jun-26
1,9696,2,782,999,0,0,0,2022-jun-6
1,9697,2,137,999,0,0,0,2022-jun-8
1,9698,2,419,999,0,0,0,2022-jun-9
1,9699,3,65,999,0,0,0,2022-jun-24
1,9700,6,96,999,0,0,0,2022-jun-20
1,9701,2,223,999,0,0,0,2022-jun-10
1,9702,3,70,999,0,0,0,2022-jun-22
1,9703,17,150,999,0,0,0,2022-jun-3
1,9704,2,559,999,0,0,0,2022-jun-10
1,9705,2,952,999,0,0,1,2022-jun-19
1,9706,2,71,999,0,0,0,2022-jun-2
1,9707,2,152,999,0,0,0,2022-jun-22
1,9708,3,486,999,0,0,1,2022-jun-24
1,9709,3,224,999,0,0,0,2022-jun-11
1,9710,4,152,999,0,0,0,2022-jun-25
1,9711,17,22,999,0,0,0,2022-jun-16
1,9712,2,130,999,0,0,0,2022-jun-13
1,9713,3,135,999,0,0,0,2022-jun-16
1,9714,4,199,999,0,0,0,2022-jun-9
1,9715,2,185,999,0,0,0,2022-jun-21
1,9716,2,220,999,0,0,0,2022-jun-5
1,9717,4,85,999,0,0,0,2022-jun-28
1,9718,2,258,999,0,0,0,2022-jun-11
1,9719,2,108,999,0,0,0,2022-jun-20
1,9720,3,244,999,0,0,0,2022-jun-11
1,9721,4,253,999,0,0,0,2022-jun-17
1,9722,5,306,999,0,0,0,2022-jun-9
1,9723,3,134,999,0,0,0,2022-jun-23
1,9724,2,69,999,0,0,0,2022-jun-9
1,9725,3,175,999,0,0,0,2022-jun-29
1,9726,2,436,999,0,0,0,2022-jun-25
1,9727,6,92,999,0,0,0,2022-jun-10
1,9728,3,155,999,0,0,0,2022-jun-3
1,9729,3,371,999,0,0,0,2022-jun-27
1,9730,2,216,999,0,0,0,2022-jun-26
1,9731,2,243,999,0,0,0,2022-jun-18
1,9732,3,718,999,0,0,0,2022-jun-14
1,9733,8,442,999,0,0,1,2022-jun-2
1,9734,5,184,999,0,0,0,2022-jun-4
1,9735,4,189,999,0,0,0,2022-jun-24
1,9736,3,164,999,0,0,0,2022-jun-15
1,9737,3,166,999,0,0,0,2022-jun-23
1,9738,2,699,999,0,0,0,2022-jun-24
1,9739,4,178,999,0,0,0,2022-jun-16
1,9740,2,553,999,0,0,0,2022-jun-4
1,9741,3,1137,999,0,0,1,2022-jun-19
1,9742,5,100,999,0,0,0,2022-jun-20
1,9743,2,445,999,0,0,0,2022-jun-6
1,9744,2,332,999,0,0,0,2022-jun-12
1,9745,2,61,999,0,0,0,2022-jun-13
1,9746,2,90,999,0,0,0,2022-jun-13
1,9747,2,174,999,0,0,0,2022-jun-3
1,9748,2,204,999,0,0,0,2022-jun-5
1,9749,3,271,999,0,0,0,2022-jun-4
1,9750,13,87,999,0,0,0,2022-jun-1
1,9751,3,330,999,0,0,0,2022-jun-25
1,9752,2,259,999,0,0,0,2022-jun-17
1,9753,2,237,999,0,0,0,2022-jun-2
1,9754,3,116,999,0,0,0,2022-jun-7
1,9755,12,388,999,0,0,0,2022-jun-28
1,9756,6,59,999,0,0,0,2022-jun-8
1,9757,3,329,999,0,0,0,2022-jun-15
1,9758,2,753,999,0,0,0,2022-jun-22
1,9759,26,99,999,0,0,0,2022-jun-11
1,9760,2,42,999,0,0,0,2022-jun-20
1,9761,2,182,999,0,0,0,2022-jun-29
1,9762,2,250,999,0,0,0,2022-jun-11
1,9763,5,511,999,0,0,0,2022-jun-28
1,9764,3,26,999,0,0,0,2022-jun-9
1,9765,2,478,999,0,0,0,2022-jun-17
1,9766,4,579,999,0,0,0,2022-jun-22
1,9767,10,96,999,0,0,0,2022-jun-29
1,9768,3,95,999,0,0,0,2022-jun-5
1,9769,3,126,999,0,0,0,2022-jun-19
1,9770,3,52,999,0,0,0,2022-jun-23
1,9771,4,138,999,0,0,0,2022-jun-16
1,9772,4,94,999,0,0,0,2022-jun-26
1,9773,5,299,999,0,0,0,2022-jun-10
1,9774,6,69,999,0,0,0,2022-jun-20
1,9775,4,44,999,0,0,0,2022-jun-28
1,9776,2,135,999,0,0,0,2022-jun-3
1,9777,10,154,999,0,0,0,2022-jun-23
1,9778,3,80,999,0,0,0,2022-jun-13
1,9779,4,115,999,0,0,0,2022-jun-30
1,9780,3,107,999,0,0,0,2022-jun-29
1,9781,7,308,999,0,0,0,2022-jun-24
1,9782,6,129,999,0,0,0,2022-jun-17
1,9783,8,33,999,0,0,0,2022-jun-3
1,9784,3,296,999,0,0,0,2022-jun-25
1,9785,12,126,999,0,0,0,2022-jun-3
1,9786,5,198,999,0,0,0,2022-jun-2
1,9787,7,73,999,0,0,0,2022-jun-25
1,9788,4,180,999,0,0,0,2022-jun-4
1,9789,2,69,999,0,0,0,2022-jun-26
1,9790,3,76,999,0,0,0,2022-jun-18
1,9791,5,40,999,0,0,0,2022-jun-19
1,9792,3,878,999,0,0,1,2022-jun-5
1,9793,4,54,999,0,0,0,2022-jun-27
1,9794,3,129,999,0,0,0,2022-jun-1
1,9795,3,480,999,0,0,0,2022-jun-20
1,9796,4,583,999,0,0,1,2022-jun-1
1,9797,5,101,999,0,0,0,2022-jun-9
1,9798,2,339,999,0,0,0,2022-jun-15
1,9799,2,27,999,0,0,0,2022-jun-11
1,9800,2,490,999,0,0,0,2022-jun-29
1,9801,3,81,999,0,0,0,2022-jun-22
1,9802,8,399,999,0,0,0,2022-jun-4
1,9803,2,42,999,0,0,0,2022-jun-5
1,9804,2,29,999,0,0,0,2022-jun-12
1,9805,14,75,999,0,0,0,2022-jun-7
1,9806,3,47,999,0,0,0,2022-jun-12
1,9807,2,62,999,0,0,0,2022-jun-9
1,9808,5,484,999,0,0,0,2022-jun-20
1,9809,10,305,999,0,0,0,2022-jun-23
1,9810,1,95,999,0,0,0,2022-jun-23
1,9811,8,893,999,0,0,1,2022-jun-27
1,9812,2,62,999,0,0,0,2022-jun-11
1,9813,3,103,999,0,0,0,2022-jun-27
1,9814,1,204,999,0,0,0,2022-jun-6
1,9815,1,453,999,0,0,0,2022-jun-21
1,9816,1,71,999,0,0,0,2022-jun-5
1,9817,4,91,999,0,0,0,2022-jun-29
1,9818,1,360,999,0,0,0,2022-jun-24
1,9819,1,643,999,0,0,0,2022-jun-6
1,9820,1,29,999,0,0,0,2022-jun-28
1,9821,9,327,999,0,0,0,2022-jun-10
1,9822,4,175,999,0,0,0,2022-jun-17
1,9823,1,109,999,0,0,0,2022-jun-14
1,9824,9,240,999,0,0,0,2022-jun-27
1,9825,1,916,999,0,0,0,2022-jun-23
1,9826,1,363,999,0,0,0,2022-jun-3
1,9827,4,281,999,0,0,0,2022-jun-2
1,9828,1,442,999,0,0,0,2022-jun-2
1,9829,2,196,999,0,0,0,2022-jun-23
1,9830,1,68,999,0,0,0,2022-jun-24
1,9831,1,181,999,0,0,0,2022-jun-11
1,9832,5,88,999,0,0,0,2022-jun-1
1,9833,2,305,999,0,0,0,2022-jun-11
1,9834,3,197,999,0,0,0,2022-jun-4
1,9835,1,133,999,0,0,0,2022-jun-16
1,9836,1,138,999,0,0,0,2022-jun-27
1,9837,1,439,999,0,0,0,2022-jun-17
1,9838,2,232,999,0,0,0,2022-jun-18
1,9839,5,63,999,0,0,0,2022-jun-10
1,9840,1,867,999,0,0,1,2022-jun-9
1,9841,1,587,999,0,0,1,2022-jun-10
1,9842,1,458,999,0,0,0,2022-jun-22
1,9843,1,191,999,0,0,0,2022-jun-27
1,9844,1,64,999,0,0,0,2022-jun-5
1,9845,1,354,999,0,0,0,2022-jun-17
1,9846,1,300,999,0,0,0,2022-jun-26
1,9847,4,105,999,0,0,0,2022-jun-6
1,9848,1,328,999,0,0,0,2022-jun-15
1,9849,1,339,999,0,0,0,2022-jun-20
1,9850,1,561,999,0,0,0,2022-jun-16
1,9851,1,116,999,0,0,0,2022-jun-25
1,9852,1,706,999,0,0,1,2022-jun-10
1,9853,1,261,999,0,0,0,2022-jun-28
1,9854,1,314,999,0,0,0,2022-jun-23
1,9855,1,219,999,0,0,0,2022-jun-30
1,9856,1,139,999,0,0,0,2022-jun-13
1,9857,1,98,999,0,0,0,2022-jun-9
1,9858,2,694,999,0,0,0,2022-jun-16
1,9859,3,68,999,0,0,0,2022-jun-13
1,9860,2,165,999,0,0,0,2022-jun-13
1,9861,2,275,999,0,0,0,2022-jun-20
1,9862,1,153,999,0,0,0,2022-jun-21
1,9863,1,83,999,0,0,0,2022-jun-22
1,9864,1,76,999,0,0,0,2022-jun-9
1,9865,1,79,999,0,0,0,2022-jun-13
1,9866,1,145,999,0,0,0,2022-jun-18
1,9867,1,199,999,0,0,0,2022-jun-11
1,9868,1,158,999,0,0,0,2022-jun-20
1,9869,1,316,999,0,0,0,2022-jun-11
1,9870,2,117,999,0,0,0,2022-jun-21
1,9871,1,288,999,0,0,0,2022-jun-17
1,9872,1,78,999,0,0,0,2022-jun-12
1,9873,1,26,999,0,0,0,2022-jun-18
1,9874,1,100,999,0,0,0,2022-jun-28
1,9875,1,49,999,0,0,0,2022-jun-30
1,9876,1,241,999,0,0,0,2022-jun-4
1,9877,2,95,999,0,0,0,2022-jun-7
1,9878,1,362,999,0,0,0,2022-jun-17
1,9879,1,125,999,0,0,0,2022-jun-6
1,9880,1,91,999,0,0,0,2022-jun-28
1,9881,1,187,999,0,0,0,2022-jun-21
1,9882,1,420,999,0,0,0,2022-jun-30
1,9883,16,115,999,0,0,0,2022-jun-28
1,9884,1,64,999,0,0,0,2022-jun-27
1,9885,1,40,999,0,0,0,2022-jun-3
1,9886,1,113,999,0,0,0,2022-jun-25
1,9887,4,68,999,0,0,0,2022-jun-30
1,9888,1,55,999,0,0,0,2022-jun-27
1,9889,1,62,999,0,0,0,2022-jun-9
1,9890,2,886,999,0,0,0,2022-jun-16
1,9891,1,100,999,0,0,0,2022-jun-17
1,9892,1,61,999,0,0,0,2022-jun-11
1,9893,1,1199,999,0,0,1,2022-jun-21
1,9894,1,140,999,0,0,0,2022-jun-6
1,9895,1,436,999,0,0,0,2022-jun-2
1,9896,1,72,999,0,0,0,2022-jun-6
1,9897,1,119,999,0,0,0,2022-jun-6
1,9898,1,123,999,0,0,0,2022-jun-19
1,9899,1,553,999,0,0,0,2022-jun-5
1,9900,1,320,999,0,0,0,2022-jun-2
1,9901,1,935,999,0,0,1,2022-jun-17
1,9902,1,74,999,0,0,0,2022-jun-24
1,9903,1,81,999,0,0,0,2022-jun-25
1,9904,1,586,999,0,0,1,2022-jun-16
1,9905,4,950,999,0,0,0,2022-jun-24
1,9906,1,159,999,0,0,0,2022-jun-4
1,9907,2,838,999,0,0,1,2022-jun-21
1,9908,1,46,999,0,0,0,2022-jun-15
1,9909,1,473,999,0,0,0,2022-jun-6
1,9910,1,119,999,0,0,0,2022-jun-23
1,9911,2,967,999,0,0,1,2022-jun-24
1,9912,1,33,999,0,0,0,2022-jun-16
1,9913,1,148,999,0,0,0,2022-jun-27
1,9914,2,651,999,0,0,1,2022-jun-6
1,9915,2,437,999,0,0,0,2022-jun-12
1,9916,2,134,999,0,0,0,2022-jun-26
1,9917,7,116,999,0,0,0,2022-jun-30
1,9918,1,143,999,0,0,0,2022-jun-19
1,9919,1,174,999,0,0,0,2022-jun-26
1,9920,1,63,999,0,0,0,2022-jun-2
1,9921,1,340,999,0,0,0,2022-jun-25
1,9922,1,103,999,0,0,0,2022-jun-8
1,9923,1,41,999,0,0,0,2022-jun-1
1,9924,1,247,999,0,0,0,2022-jun-24
1,9925,1,114,999,0,0,0,2022-jun-10
1,9926,10,327,999,0,0,0,2022-jun-2
1,9927,1,110,999,0,0,0,2022-jun-3
1,9928,1,257,999,0,0,0,2022-jun-13
1,9929,1,59,999,0,0,0,2022-jun-20
1,9930,1,113,999,0,0,0,2022-jun-26
1,9931,1,127,999,0,0,0,2022-jun-6
1,9932,9,183,999,0,0,0,2022-jun-8
1,9933,2,142,999,0,0,0,2022-jun-8
1,9934,4,678,999,0,0,0,2022-jun-18
1,9935,2,86,999,0,0,0,2022-jun-29
1,9936,7,96,999,0,0,0,2022-jun-29
1,9937,17,211,999,0,0,0,2022-jun-22
1,9938,5,201,999,0,0,0,2022-jun-30
1,9939,2,105,999,0,0,0,2022-jun-28
1,9940,5,100,999,0,0,0,2022-jun-23
1,9941,3,952,999,0,0,0,2022-jun-16
1,9942,2,181,999,0,0,0,2022-jun-1
1,9943,6,389,999,0,0,0,2022-jun-28
1,9944,4,203,999,0,0,0,2022-jun-6
1,9945,2,450,999,0,0,0,2022-jun-23
1,9946,3,105,999,0,0,0,2022-jun-8
1,9947,6,85,999,0,0,0,2022-jun-4
1,9948,2,203,999,0,0,0,2022-jun-3
1,9949,13,74,999,0,0,0,2022-jun-19
1,9950,9,222,999,0,0,0,2022-jun-25
1,9951,22,30,999,0,0,0,2022-jun-15
1,9952,2,268,999,0,0,0,2022-jun-18
1,9953,2,148,999,0,0,0,2022-jun-28
1,9954,2,427,999,0,0,0,2022-jun-9
1,9955,9,90,999,0,0,0,2022-jun-7
1,9956,8,177,999,0,0,0,2022-jun-4
1,9957,3,328,999,0,0,0,2022-jun-17
1,9958,2,133,999,0,0,0,2022-jun-16
1,9959,2,516,999,0,0,0,2022-jun-23
1,9960,2,204,999,0,0,0,2022-jun-23
1,9961,2,184,999,0,0,0,2022-jun-9
1,9962,6,157,999,0,0,0,2022-jun-9
1,9963,6,319,999,0,0,0,2022-jun-17
1,9964,6,199,999,0,0,0,2022-jun-22
1,9965,4,147,999,0,0,0,2022-jun-7
1,9966,2,394,999,0,0,0,2022-jun-21
1,9967,3,81,999,0,0,0,2022-jun-12
1,9968,9,157,999,0,0,0,2022-jun-4
1,9969,11,375,999,0,0,0,2022-jun-22
1,9970,3,184,999,0,0,0,2022-jun-14
1,9971,3,162,999,0,0,0,2022-jun-15
1,9972,7,47,999,0,0,0,2022-jun-28
1,9973,2,215,999,0,0,0,2022-jun-29
1,9974,13,230,999,0,0,0,2022-jun-26
1,9975,3,105,999,0,0,0,2022-jun-6
1,9976,2,150,999,0,0,0,2022-jun-8
1,9977,6,213,999,0,0,0,2022-jun-9
1,9978,2,126,999,0,0,0,2022-jun-18
1,9979,3,70,999,0,0,0,2022-jun-2
1,9980,2,141,999,0,0,0,2022-jun-6
1,9981,10,111,999,0,0,0,2022-jun-27
1,9982,3,287,999,0,0,0,2022-jun-11
1,9983,2,83,999,0,0,0,2022-jun-15
1,9984,4,124,999,0,0,0,2022-jun-13
1,9985,3,67,999,0,0,0,2022-jun-28
1,9986,2,104,999,0,0,0,2022-jun-27
1,9987,4,904,999,0,0,0,2022-jun-13
1,9988,10,597,999,0,0,0,2022-jun-1
1,9989,2,274,999,0,0,0,2022-jun-12
1,9990,4,124,999,0,0,0,2022-jun-9
1,9991,17,354,999,0,0,0,2022-jun-3
1,9992,10,152,999,0,0,0,2022-jun-25
1,9993,4,328,999,0,0,0,2022-jun-1
1,9994,8,59,999,0,0,0,2022-jun-4
1,9995,3,125,999,0,0,0,2022-jun-30
1,9996,2,158,999,0,0,0,2022-jun-12
1,9997,4,179,999,0,0,0,2022-jun-19
1,9998,3,649,999,0,0,1,2022-jun-3
1,9999,29,26,999,0,0,0,2022-jun-5
1,10000,3,203,999,0,0,0,2022-jun-29
1,10001,5,138,999,0,0,0,2022-jun-24
1,10002,19,107,999,0,0,0,2022-jun-1
1,10003,3,409,999,0,0,0,2022-jun-25
1,10004,3,48,999,0,0,0,2022-jun-28
1,10005,10,83,999,0,0,0,2022-jun-10
1,10006,3,199,999,0,0,0,2022-jun-28
1,10007,5,122,999,0,0,0,2022-jun-8
1,10008,7,218,999,0,0,0,2022-jun-28
1,10009,3,93,999,0,0,0,2022-jun-1
1,10010,2,222,999,0,0,0,2022-jun-18
1,10011,4,378,999,0,0,0,2022-jun-3
1,10012,2,93,999,0,0,0,2022-jun-22
1,10013,4,514,999,0,0,0,2022-jun-26
1,10014,3,89,999,0,0,0,2022-jun-27
1,10015,3,58,999,0,0,0,2022-jun-19
1,10016,8,850,999,0,0,0,2022-jun-18
1,10017,2,307,999,0,0,0,2022-jun-3
1,10018,6,89,999,0,0,0,2022-jun-17
1,10019,12,71,999,0,0,0,2022-jun-17
1,10020,3,52,999,0,0,0,2022-jun-1
1,10021,2,136,999,0,0,0,2022-jun-22
1,10022,3,542,999,0,0,0,2022-jun-12
1,10023,3,265,999,0,0,0,2022-jun-5
1,10024,3,84,999,0,0,0,2022-jun-21
1,10025,16,410,999,0,0,0,2022-jun-15
1,10026,8,93,999,0,0,0,2022-jun-7
1,10027,3,134,999,0,0,0,2022-jun-6
1,10028,5,403,999,0,0,0,2022-jun-23
1,10029,3,36,999,0,0,0,2022-jun-29
1,10030,2,109,999,0,0,0,2022-jun-19
1,10031,3,90,999,0,0,0,2022-jun-5
1,10032,2,305,999,0,0,0,2022-jun-23
1,10033,3,135,999,0,0,0,2022-jun-6
1,10034,2,614,999,0,0,1,2022-jun-14
1,10035,2,781,999,0,0,0,2022-jun-4
1,10036,2,112,999,0,0,0,2022-jun-15
1,10037,22,337,999,0,0,0,2022-jun-26
1,10038,2,423,999,0,0,0,2022-jun-7
1,10039,1,171,999,0,0,0,2022-jun-14
1,10040,4,110,999,0,0,0,2022-jun-26
1,10041,1,138,999,0,0,0,2022-jun-11
1,10042,1,126,999,0,0,0,2022-jun-18
1,10043,1,137,999,0,0,0,2022-jun-28
1,10044,1,125,999,0,0,0,2022-jun-11
1,10045,1,202,999,0,0,0,2022-jun-5
1,10046,1,123,999,0,0,0,2022-jun-12
1,10047,2,49,999,0,0,0,2022-jun-28
1,10048,1,106,999,0,0,0,2022-jun-1
1,10049,1,885,999,0,0,1,2022-jun-9
1,10050,1,112,999,0,0,0,2022-jun-18
1,10051,1,236,999,0,0,0,2022-jun-5
1,10052,1,187,999,0,0,0,2022-jun-16
1,10053,1,108,999,0,0,0,2022-jun-1
1,10054,1,583,999,0,0,0,2022-jun-9
1,10055,1,192,999,0,0,0,2022-jun-24
1,10056,1,149,999,0,0,0,2022-jun-14
1,10057,2,151,999,0,0,0,2022-jun-12
1,10058,1,165,999,0,0,0,2022-jun-10
1,10059,2,92,999,0,0,0,2022-jun-24
1,10060,1,91,999,0,0,0,2022-jun-14
1,10061,1,2025,999,0,0,1,2022-jun-3
1,10062,1,123,999,0,0,0,2022-jun-25
1,10063,1,107,999,0,0,0,2022-jun-7
1,10064,1,406,999,0,0,0,2022-jun-5
1,10065,3,12,999,0,0,0,2022-jun-18
1,10066,1,128,999,0,0,0,2022-jun-27
1,10067,1,146,999,0,0,0,2022-jun-2
1,10068,1,66,999,0,0,0,2022-jun-28
1,10069,2,278,999,0,0,0,2022-jun-9
1,10070,1,753,999,0,0,0,2022-jun-18
1,10071,1,120,999,0,0,0,2022-jun-25
1,10072,1,167,999,0,0,0,2022-jun-8
1,10073,1,48,999,0,0,0,2022-jun-25
1,10074,1,385,999,0,0,0,2022-jun-29
1,10075,1,97,999,0,0,0,2022-jun-7
1,10076,5,651,999,0,0,1,2022-jun-18
1,10077,1,223,999,0,0,0,2022-jun-20
1,10078,5,309,999,0,0,0,2022-jun-30
1,10079,1,155,999,0,0,0,2022-jun-17
1,10080,1,98,999,0,0,0,2022-jun-12
1,10081,1,46,999,0,0,0,2022-jun-12
1,10082,1,252,999,0,0,0,2022-jun-8
1,10083,1,691,999,0,0,0,2022-jun-30
1,10084,1,93,999,0,0,0,2022-jun-26
1,10085,1,315,999,0,0,0,2022-jun-2
1,10086,3,154,999,0,0,0,2022-jun-29
1,10087,1,344,999,0,0,0,2022-jun-17
